ano_pesquisa,arquivo_origem,id_resposta,idade,idade_q1_a_1,genero,raca_etnia,pcd,estado,uf,regiao,nivel_ensino,q1_m_area_de_formacao,"q2_a_situacao_de_trabalho",setor,atua_como_gestor,cargo_atual,nivel,faixa_salarial,experiencia_dados,experiencia_ti,modelo_trabalho_ideal,funcao_atuacao,fontes_dados,idade_q3_e,ia_uso_empresa,"q3_g_motivos_para_nao_usar_ai_generativa_e_llm","q3_h_empresa_esta_conseguindo_ter_bons_resultados_com_llms",linguagem_preferida,cloud_preferida,bi_preferida,"ferramenta_de_bi_preferida",tecnologia_data_lake,"tecnologia_data_warehouse"
2024,"State of Data 2024-2025 - Kaggle.csv","rh9x9x4uzef9jm80b5puirh9x9x4u1wq",21,17-21,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Somente Estudante (graduação)",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","yqzv332aytcv8wu233vuyqzvowct9ska",21,17-21,Masculino,Branca,Não,"Minas Gerais (MG)",MG,Sudeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais",Estagiário,"Finanças ou Bancos",FALSE,"Cientista de Dados/Data Scientist",Júnior,"de R$ 2.001/mês a R$ 3.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido com dias fixos de trabalho presencial","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Imagens, Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","snheckuywbryxwga7j8k6ssnheckgnh7",21,17-21,Masculino,Parda,Não,"Paraíba (PB)",PB,Nordeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Somente Estudante (graduação)",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","l0t72ndst6n4viwv8l0tjw6ohgm3hc53",21,17-21,Feminino,Branca,Não,"Distrito Federal (DF)",DF,Centro-oeste,"Estudante de Graduação","Outra opção",Estagiário,Varejo,FALSE,"Analista de Dados/Data Analyst",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Imagens, Vídeos, Dados georeferenciados, Planilhas",,,,,Planilhas,Python,"Microsoft PowerBI","Google Drive",,
2024,"State of Data 2024-2025 - Kaggle.csv","s0p7erbseb7xl4o2tns0p7erk0mn18tc",21,17-21,Masculino,Branca,Não,"Distrito Federal (DF)",DF,Centro-oeste,"Estudante de Graduação","Outra opção","Empregado (CLT)",Varejo,FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 6.001/mês a R$ 8.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Looker,"Google Cloud (GCP), Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","o7mjy47bhxtea5po9wueo7mjy4h6n8bc",21,17-21,Masculino,Branca,Não,"Goiás (GO)",GO,Centro-oeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais",Estagiário,Agronegócios,FALSE,"Analista de Dados/Data Analyst",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","Menos de 1 ano","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.",Planilhas,,,,,Planilhas,Python,Looker,"Amazon Web Services (AWS), Google Cloud (GCP)",,
2024,"State of Data 2024-2025 - Kaggle.csv","xkp0bk3roozw83c0xkp0btr3cdg4u268",21,17-21,Feminino,Branca,Não,"Minas Gerais (MG)",MG,Sudeste,"Não tenho graduação formal",,"Empregado (CLT)","Setor Imobiliário/ Construção Civil",FALSE,"Outra Opção",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","Não tenho experiência na área de dados","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido com dias fixos de trabalho presencial","Não atuo na área de dados.",,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","jskw5uq6saxtaalvifkerjskw5uqi7jc",21,17-21,Feminino,Parda,Não,"Goiás (GO)",GO,Centro-oeste,"Estudante de Graduação","Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais",Estagiário,Educação,FALSE,"Analista de Dados/Data Analyst",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Textos/Documentos",,,,,"Planilhas, Dados relacionais (estruturados em bancos SQL)",Python,Looker,"Google Cloud (GCP)",,
2024,"State of Data 2024-2025 - Kaggle.csv","q40sqm0wlsiih1m09q40ssizxrbyj2w4",21,17-21,Masculino,Branca,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais",Estagiário,"Tecnologia/Fábrica de Software",FALSE,"Cientista de Dados/Data Scientist",Júnior,"Menos de R$ 1.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Vídeos, Áudios, Textos/Documentos, Imagens, Planilhas, Dados georeferenciados",,,,,"Textos/Documentos, Imagens",Python,,"Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","0lll7ynu3hyumkyfitp0lll7yak7liaj",21,17-21,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Internet/Ecommerce,FALSE,"Analista de BI/BI Analyst",Júnior,"de R$ 2.001/mês a R$ 3.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Planilhas, Dados relacionais (estruturados em bancos SQL)",Python,"Não tenho preferência / Não sei opinar","Google Cloud (GCP), Servidores On Premise/Não utilizamos Cloud",,
2024,"State of Data 2024-2025 - Kaggle.csv","e8xisu4n12lynxre8x1m24k2oko4ork6",21,17-21,Masculino,Parda,Não,"Minas Gerais (MG)",MG,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Somente Estudante (graduação)",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","wbsniq0bsa4tlfo2wbsnidsyo483kw8j",21,17-21,Masculino,Branca,Não,"Tocantins (TO)",TO,Norte,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Agronegócios,FALSE,"Analista de Dados/Data Analyst",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","Menos de 1 ano","Menos de 1 ano","Modelo híbrido com dias fixos de trabalho presencial","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados georeferenciados, Planilhas, Textos/Documentos, Imagens",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Google Cloud (GCP)",,"Google BigQuery"
2024,"State of Data 2024-2025 - Kaggle.csv","536dgheqiox8h985366ncbbvui5q0625",21,17-21,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Analista de Dados/Data Analyst",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","v49bg67i8su7l56o3v49bgbpevfqazq3",21,17-21,Masculino,Branca,Não,"Ceará (CE)",CE,Nordeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Outra Opção",FALSE,"Cientista de Dados/Data Scientist",Júnior,"de R$ 2.001/mês a R$ 3.000/mês","de 1 a 2 anos","de 1 a 2 anos","Modelo 100% remoto","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Imagens, Textos/Documentos, Planilhas, Dados georeferenciados, Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Não tenho preferência / Não sei opinar","Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","cfysp4fmiolo7tdof7yvcfysp4fmsupp",21,17-21,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Finanças ou Bancos",FALSE,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","6yol4hsjaj7g50jzp6n6yol4hquljxqw",21,17-21,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Varejo,FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Júnior,"de R$ 6.001/mês a R$ 8.000/mês","Menos de 1 ano","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,Looker,"Google Cloud (GCP)","Google FS + BigQuery","Google BigQuery"
2024,"State of Data 2024-2025 - Kaggle.csv","ashzkawi5ydma9ikokyui38qoo9egt8u",21,17-21,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Analista de Negócios/Business Analyst",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Textos/Documentos",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Não tenho preferência / Não sei opinar","Google Cloud (GCP)",,
2024,"State of Data 2024-2025 - Kaggle.csv","pavvkl9108ha8y1pavvkf5i26tbp7iby",21,17-21,Feminino,Preta,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","3c5doqzupgvpl7wb1t3c5dok2txasxhb",21,17-21,Feminino,Branca,Não,"Paraná (PR)",PR,Sul,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI",Estagiário,Indústria,FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",Scala,"Microsoft PowerBI","Amazon Web Services (AWS), Azure (Microsoft), Google Cloud (GCP)","Azure Datalake",Snowflake
2024,"State of Data 2024-2025 - Kaggle.csv","l90eekrg9xejxuhp8kjr5s7kl90eekrg",21,17-21,Masculino,Branca,Não,"Paraíba (PB)",PB,Nordeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI",Estagiário,"Outra Opção",FALSE,"Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas",Júnior,"Menos de R$ 1.000/mês","de 1 a 2 anos","de 1 a 2 anos","Modelo 100% remoto","Não atuo na área de dados.",,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","d3a696knv54i3zkahtd3a6x8n4pd0kr0",21,17-21,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Outra Opção",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","de 3 a 4 anos","de 3 a 4 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Qlik View/Qlik Sense","Amazon Web Services (AWS)",,Postgres/MySQL
